H_FX,H_XD,StationID,InfoTime
12.6,356,C0B020,2021/12/18 8:00
13.4,58,C0F9R0,2021/12/18 8:00
11,34,C0X280,2021/12/18 8:00
11.6,18,C0S990,2021/12/18 8:00
9.2,77,C0C620,2021/12/18 8:00
26.1,37,C0S910,2021/12/18 8:00
23.3,61,C0R320,2021/12/18 8:00
9.6,27,C0F000,2021/12/18 8:00
28.6,32,C0W160,2021/12/18 8:00
13.6,53,C0E880,2021/12/18 8:00
11.6,25,C0W170,2021/12/18 8:00
17.1,68,C0R670,2021/12/18 8:00
8.8,9,C0SA20,2021/12/18 8:00
6.4,359,C0D480,2021/12/18 8:00
11.7,31,C0R770,2021/12/18 8:00
13.4,39,C0D660,2021/12/18 8:00
8.2,101,C0AC60,2021/12/18 8:00
18.4,30,C0R840,2021/12/18 8:00
13.8,20,C0E810,2021/12/18 8:00
8,352,C0F9T0,2021/12/18 8:00
16,2,C0G890,2021/12/18 8:00
9.7,89,C0C490,2021/12/18 8:00
11.3,74,C0C650,2021/12/18 8:00
10.8,27,C0E750,2021/12/18 8:00
14.8,24,C0G640,2021/12/18 8:00
13.6,66,C0C670,2021/12/18 8:00
16.8,22,C0W110,2021/12/18 8:00
8.8,116,C0F0D0,2021/12/18 8:00
11.8,20,C0M750,2021/12/18 8:00
6.6,95,C0AC70,2021/12/18 8:00
8.6,95,C0AH70,2021/12/18 8:00
12.1,94,C0C630,2021/12/18 8:00
9.9,3,C0G780,2021/12/18 8:00
11.2,10,C0G730,2021/12/18 8:00
11.3,38,C0E870,2021/12/18 8:00
7.6,65,C0T9N0,2021/12/18 8:00
18.2,71,C0AC40,2021/12/18 8:00
16.2,214,C0F9Y0,2021/12/18 8:00
10.9,14,C0F9S0,2021/12/18 8:00
8.8,62,C0ACA0,2021/12/18 8:00
9,45,C0G770,2021/12/18 8:00
8.8,5,C0K500,2021/12/18 8:00
7.7,48,C0C690,2021/12/18 8:00
9.2,41,C0SA90,2021/12/18 8:00
12.4,23,C0A970,2021/12/18 8:00
14,87,C0R280,2021/12/18 8:00
30.6,204,C0I520,2021/12/18 8:00
16.3,44,C0W150,2021/12/18 8:00
13.6,255,C0F9Z0,2021/12/18 8:00
9.4,1,C0S710,2021/12/18 8:00
13,2,C0M710,2021/12/18 8:00
18.4,45,C0R350,2021/12/18 8:00
16.1,360,C0F0E0,2021/12/18 8:00
13.6,64,C0S900,2021/12/18 8:00
21.9,20,C0R780,2021/12/18 8:00
19.6,41,C0R760,2021/12/18 8:00
16.4,42,C0G800,2021/12/18 9:00
8.4,81,C0C620,2021/12/18 9:00
23.3,20,C0R790,2021/12/18 9:00
15.2,85,C0R800,2021/12/18 9:00
11.2,40,C0E870,2021/12/18 9:00
12.5,24,C0W170,2021/12/18 9:00
7.7,24,C0A880,2021/12/18 9:00
8.8,34,C0C590,2021/12/18 9:00
13.6,86,C0S900,2021/12/18 9:00
17.3,36,C0R830,2021/12/18 9:00
12.6,42,C0D590,2021/12/18 9:00
9.4,50,C0E750,2021/12/18 9:00
12,87,C0C650,2021/12/18 9:00
17.6,61,C0AC40,2021/12/18 9:00
10,57,C0C680,2021/12/18 9:00
22.5,32,C0R710,2021/12/18 9:00
12.9,230,C0F9Z0,2021/12/18 9:00
12.1,60,C0E880,2021/12/18 9:00
11.1,62,C0R770,2021/12/18 9:00
14.8,36,C0D650,2021/12/18 9:00
12.9,21,C0G730,2021/12/18 9:00
15.5,18,C0R280,2021/12/18 9:00
22.6,66,C0R320,2021/12/18 9:00
7.7,46,C0A920,2021/12/18 9:00
7.9,295,C0U770,2021/12/18 9:00
14.1,59,C0R670,2021/12/18 9:00
12.5,33,C0G740,2021/12/18 9:00
12.7,69,C0C630,2021/12/18 9:00
26.1,22,C0W120,2021/12/18 9:00
10.5,8,C0G780,2021/12/18 9:00
13.2,74,C0A870,2021/12/18 9:00
7.5,48,C0E850,2021/12/18 9:00
8.9,8,C0SA60,2021/12/18 9:00
9.5,22,C0Z180,2021/12/18 9:00
11.3,85,C0C700,2021/12/18 9:00
6.2,77,C0F930,2021/12/18 9:00
18.3,57,C0R440,2021/12/18 9:00
9.9,91,C0AD50,2021/12/18 9:00
23,27,C0W130,2021/12/18 9:00
10.3,45,C0E590,2021/12/18 9:00
11.5,336,C0K410,2021/12/18 9:00
10.5,355,C0F9S0,2021/12/18 9:00
8.3,128,C0C710,2021/12/18 9:00
23.4,13,C0R750,2021/12/18 9:00
14.2,360,C0F0E0,2021/12/18 9:00
9.3,41,C0AI00,2021/12/18 9:00
21.7,56,C0S910,2021/12/18 9:00
15.8,17,C0K530,2021/12/18 9:00
10.3,103,C0AH70,2021/12/18 9:00
14.7,7,C0K291,2021/12/18 9:00
7.2,74,C0AD00,2021/12/18 9:00
15.1,6,C0E810,2021/12/18 9:00
11,28,C0X280,2021/12/18 9:00
19.5,50,C0R350,2021/12/18 9:00
12.1,59,C0E730,2021/12/18 9:00
12.1,36,C0R690,2021/12/18 9:00
20.3,42,C0R700,2021/12/18 9:00
18.2,26,C0R720,2021/12/18 9:00
10.4,63,C0E550,2021/12/18 9:00
10.8,49,C0C490,2021/12/18 9:00
14.9,285,C0I540,2021/12/18 9:00
10.3,341,C0K430,2021/12/18 9:00
12,29,C0F9Q0,2021/12/18 9:00
14.2,12,C0G640,2021/12/18 9:00
5.7,84,C0D480,2021/12/18 9:00
17.9,48,C0R840,2021/12/18 9:00
14.9,38,C0F9K0,2021/12/18 9:00
11.2,18,C0K520,2021/12/18 9:00
11,75,C0AH50,2021/12/18 9:00
7.9,79,CM0140,2021/12/18 9:00
15.1,353,C0B020,2021/12/18 9:00
7.1,56,C0A930,2021/12/18 9:00
12.7,33,C0A970,2021/12/18 9:00
10.3,11,C0G770,2021/12/18 9:00
15.6,34,C0R620,2021/12/18 9:00
15.2,115,C0R740,2021/12/18 9:00
12.6,37,C0E420,2021/12/18 9:00
6.9,345,C0A9C0,2021/12/18 9:00
8.2,64,C0A660,2021/12/18 9:00
21.4,29,C0G900,2021/12/18 9:00
15.8,56,C0F9R0,2021/12/18 9:00
17.2,26,CM0120,2021/12/18 9:00
13.3,41,C0R680,2021/12/18 9:00
8.7,32,C0X110,2021/12/18 9:00
12.2,320,C0H9C0,2021/12/18 9:00
8.6,22,C0T9H0,2021/12/18 9:00
13.5,34,C0D560,2021/12/18 9:00
15.2,51,C0W150,2021/12/18 9:00
9.2,16,C0S740,2021/12/18 9:00
12.4,38,C0R340,2021/12/18 9:00
10.1,47,C0F9L0,2021/12/18 9:00
10.1,65,C0C540,2021/12/18 9:00
9.5,44,C0F9U0,2021/12/18 9:00
11.6,18,C0F000,2021/12/18 9:00
8.4,354,C0D570,2021/12/18 9:00
16.1,20,C0E830,2021/12/18 9:00
7.6,154,C0D390,2021/12/18 9:00
14.5,184,C0F0A0,2021/12/18 9:00
10.7,21,C0Z150,2021/12/18 9:00
10.8,352,C0S710,2021/12/18 9:00
17.2,19,C0R760,2021/12/18 9:00
17.6,61,C0R730,2021/12/18 9:00
10.5,25,C0K510,2021/12/18 9:00
23.7,105,C0S730,2021/12/18 9:00
22,360,C0R780,2021/12/18 9:00
7.3,66,C0E790,2021/12/18 9:00
10.9,49,C0E540,2021/12/18 9:00
8.8,102,C0AD30,2021/12/18 9:00
13.6,61,C0C670,2021/12/18 9:00
7.7,116,C0A940,2021/12/18 9:00
16.1,37,C0G890,2021/12/18 9:00
6.6,50,C0AC70,2021/12/18 9:00
11.2,10,C0M710,2021/12/18 9:00
8,38,C0F9I0,2021/12/18 9:00
9.8,77,C0S970,2021/12/18 9:00
12.5,15,C0D660,2021/12/18 9:00
27.6,32,C0W160,2021/12/18 9:00
11,159,C0F0D0,2021/12/18 10:00
18,77,C0R680,2021/12/18 10:00
11.5,63,C0E880,2021/12/18 10:00
20.1,6,C0R780,2021/12/18 10:00
9.3,108,C0A920,2021/12/18 10:00
16.2,83,C0R280,2021/12/18 10:00
9.4,20,C0AH30,2021/12/18 10:00
8.5,12,C0T9H0,2021/12/18 10:00
7.2,358,C0U770,2021/12/18 10:00
11.3,348,C0F9S0,2021/12/18 10:00
12,14,C0M750,2021/12/18 10:00
14.3,12,C0D660,2021/12/18 10:00
12.1,22,C0K520,2021/12/18 10:00
18.4,27,CM0120,2021/12/18 10:00
10.2,28,C0R340,2021/12/18 10:00
10.7,350,C0G750,2021/12/18 10:00
10.3,13,C0K510,2021/12/18 10:00
12.7,32,C0D560,2021/12/18 10:00
7.4,96,C0D580,2021/12/18 10:00
16.6,94,C0R740,2021/12/18 10:00
12.7,231,C0F9Z0,2021/12/18 10:00
12.9,91,C0C650,2021/12/18 10:00
14.5,33,C0D590,2021/12/18 10:00
8.2,21,C0AI00,2021/12/18 10:00
10.1,29,C0F9P0,2021/12/18 10:00
16.5,45,C0AC40,2021/12/18 10:00
8.7,66,C0S970,2021/12/18 10:00
27.9,35,C0W160,2021/12/18 10:00
16.1,52,C0R830,2021/12/18 10:00
10.1,20,C0K500,2021/12/18 10:00
12.6,116,C0R800,2021/12/18 10:00
23.9,15,C0R790,2021/12/18 10:00
9.1,49,C0C490,2021/12/18 10:00
22.1,32,C0R710,2021/12/18 10:00
10.2,75,C0E750,2021/12/18 10:00
22.2,32,C0W130,2021/12/18 10:00
8,27,C0S890,2021/12/18 10:00
10.4,1,C0K430,2021/12/18 10:00
7.8,19,C0D480,2021/12/18 10:00
8.1,332,C0SA40,2021/12/18 10:00
8.2,119,C0C680,2021/12/18 10:00
13.3,45,C0F9K0,2021/12/18 10:00
10,188,C0F0A0,2021/12/18 10:00
10.5,54,C0C700,2021/12/18 10:00
7.6,343,C0T9M0,2021/12/18 10:00
14.5,18,C0W170,2021/12/18 10:00
6.7,10,C0D430,2021/12/18 10:00
22.1,29,C0R750,2021/12/18 10:00
17.3,92,C0R440,2021/12/18 10:00
7.3,62,C0D570,2021/12/18 10:00
8.1,3,C0M740,2021/12/18 10:00
8.1,4,C0SA60,2021/12/18 10:00
14.4,20,C0F9R0,2021/12/18 10:00
11.8,43,C0E420,2021/12/18 10:00
12.8,32,C0G640,2021/12/18 10:00
10.8,34,C0R690,2021/12/18 10:00
8.4,329,C0Z290,2021/12/18 10:00
7.8,353,C0F9T0,2021/12/18 10:00
12.1,76,C0C630,2021/12/18 10:00
12.9,39,C0R770,2021/12/18 10:00
17.7,38,C0R760,2021/12/18 10:00
6.4,122,C0Z190,2021/12/18 10:00
6.6,102,C0A880,2021/12/18 10:00
14.1,336,C0S900,2021/12/18 10:00
14.7,54,C0E810,2021/12/18 10:00
9.4,21,C0F9L0,2021/12/18 10:00
9.1,353,C0G770,2021/12/18 10:00
10.1,16,C0F000,2021/12/18 10:00
22.5,40,C0R700,2021/12/18 10:00
14.6,19,C0G890,2021/12/18 10:00
19.2,46,C0R840,2021/12/18 10:00
11.6,347,C0H9C0,2021/12/18 10:00
20.4,71,C0S730,2021/12/18 10:00
7.3,131,CM0140,2021/12/18 10:00
11.7,44,C0E870,2021/12/18 10:00
8.8,27,C0X140,2021/12/18 10:00
12.1,45,C0A870,2021/12/18 10:00
13.9,41,C0C660,2021/12/18 10:00
10.7,29,C0A970,2021/12/18 10:00
9.9,63,C0C540,2021/12/18 10:00
18.7,71,C0R350,2021/12/18 10:00
10,36,C0E740,2021/12/18 10:00
12.7,69,C0E830,2021/12/18 10:00
12.3,20,C0G730,2021/12/18 10:00
7.7,19,C0A930,2021/12/18 10:00
11.9,48,C0F9X0,2021/12/18 10:00
11.5,20,C0K280,2021/12/18 10:00
8.3,18,C0F9I0,2021/12/18 10:00
10.3,45,C0C590,2021/12/18 10:00
7.7,67,C0A940,2021/12/18 10:00
9.2,21,C0K550,2021/12/18 10:00
8.3,26,C0C710,2021/12/18 10:00
18,10,C0R720,2021/12/18 10:00
12.1,16,C0K291,2021/12/18 10:00
13.1,19,C0S990,2021/12/18 10:00
15.3,23,C0G900,2021/12/18 10:00
14.6,288,C0I540,2021/12/18 10:00
8.2,49,C0ACA0,2021/12/18 10:00
7.6,346,C0G660,2021/12/18 10:00
10.4,48,C0E540,2021/12/18 10:00
25,18,C0W120,2021/12/18 10:00
11,21,C0Z150,2021/12/18 10:00
19.6,60,C0R730,2021/12/18 10:00
8.8,31,C0F9U0,2021/12/18 10:00
10,2,C0M710,2021/12/18 10:00
14.6,46,C0D650,2021/12/18 10:00
23.4,70,C0R320,2021/12/18 10:00
14.8,23,C0R620,2021/12/18 10:00
10.3,44,C0G740,2021/12/18 10:00
23,58,C0S910,2021/12/18 10:00
15.3,66,C0R670,2021/12/18 10:00
9.4,23,C0C620,2021/12/18 10:00
17.2,13,C0K530,2021/12/18 10:00
9.6,20,C0G780,2021/12/18 10:00
10.7,57,C0E730,2021/12/18 10:00
8.7,41,C0SA90,2021/12/18 10:00
6.6,69,C0AI40,2021/12/18 10:00
15.1,6,C0F0E0,2021/12/18 10:00
15.9,32,C0G800,2021/12/18 10:00
8.7,352,C0S710,2021/12/18 10:00
13.3,357,C0B020,2021/12/18 10:00
25.3,16,C0W120,2021/12/18 11:00
14,27,C0E810,2021/12/18 11:00
12,13,C0M750,2021/12/18 11:00
8.2,117,C0C710,2021/12/18 11:00
10.5,57,C0S970,2021/12/18 11:00
13.2,40,C0E870,2021/12/18 11:00
11.7,8,C0G730,2021/12/18 11:00
8.8,12,C0T9H0,2021/12/18 11:00
15.2,44,C0R620,2021/12/18 11:00
9.7,18,C0D430,2021/12/18 11:00
15.5,16,C0K530,2021/12/18 11:00
24.2,76,C0R320,2021/12/18 11:00
10.5,26,C0K430,2021/12/18 11:00
13.3,75,C0C630,2021/12/18 11:00
12.3,26,C0W170,2021/12/18 11:00
15.4,212,C0I530,2021/12/18 11:00
20.8,41,C0S910,2021/12/18 11:00
13.5,42,C0E830,2021/12/18 11:00
14.7,66,C0R680,2021/12/18 11:00
12.8,57,C0D660,2021/12/18 11:00
12.3,45,C0R770,2021/12/18 11:00
13.4,53,C0C660,2021/12/18 11:00
15.6,51,C0F9R0,2021/12/18 11:00
11.6,228,C0F9Z0,2021/12/18 11:00
7.9,14,C0S810,2021/12/18 11:00
9.6,51,C0C620,2021/12/18 11:00
11.5,16,C0S990,2021/12/18 11:00
12.7,52,C0E750,2021/12/18 11:00
8.3,10,C0S890,2021/12/18 11:00
12.6,352,C0B020,2021/12/18 11:00
8.2,4,C0A940,2021/12/18 11:00
11.9,35,C0E590,2021/12/18 11:00
9.5,245,C0T790,2021/12/18 11:00
14.9,12,C0G640,2021/12/18 11:00
8,58,C0T9N0,2021/12/18 11:00
16.6,46,C0R840,2021/12/18 11:00
7.5,30,C0AD00,2021/12/18 11:00
14.1,22,C0D560,2021/12/18 11:00
16,46,C0R350,2021/12/18 11:00
18.1,31,C0G900,2021/12/18 11:00
9.7,360,C0G770,2021/12/18 11:00
8.4,68,C0C590,2021/12/18 11:00
10.1,40,C0R340,2021/12/18 11:00
12.8,340,C0S900,2021/12/18 11:00
11.9,128,CM0140,2021/12/18 11:00
13,7,C0M710,2021/12/18 11:00
10.9,360,C0F9S0,2021/12/18 11:00
13.1,35,C0E540,2021/12/18 11:00
11.7,50,C0R280,2021/12/18 11:00
9.8,25,C0X220,2021/12/18 11:00
12.6,89,C0A870,2021/12/18 11:00
14.9,33,C0D590,2021/12/18 11:00
13.5,229,C0F9Y0,2021/12/18 11:00
11.1,32,C0K520,2021/12/18 11:00
8.8,59,C0A920,2021/12/18 11:00
10.1,11,C0G750,2021/12/18 11:00
26.3,32,C0W160,2021/12/18 11:00
9.8,14,C0G780,2021/12/18 11:00
9.1,52,C0E850,2021/12/18 11:00
14.8,70,C0R830,2021/12/18 11:00
12.4,270,C0H9C0,2021/12/18 11:00
7.3,4,C0D480,2021/12/18 11:00
10.6,27,C0F000,2021/12/18 11:00
7.8,37,C0M740,2021/12/18 11:00
9.5,82,C0C490,2021/12/18 11:00
18.8,73,C0R730,2021/12/18 11:00
11.8,27,C0C650,2021/12/18 11:00
10.8,48,C0Z150,2021/12/18 11:00
10.1,23,C0K250,2021/12/18 11:00
17.1,360,C0G890,2021/12/18 11:00
14.1,88,C0C670,2021/12/18 11:00
14.1,94,C0R740,2021/12/18 11:00
13.7,66,C0AC40,2021/12/18 11:00
12.1,2,C0K280,2021/12/18 11:00
21.7,29,C0R780,2021/12/18 11:00
10.5,31,C0F9L0,2021/12/18 11:00
9.3,30,C0S940,2021/12/18 11:00
11,104,C0AD50,2021/12/18 11:00
15.6,355,C0F0E0,2021/12/18 11:00
12.8,26,C0R690,2021/12/18 11:00
7.1,33,C0D570,2021/12/18 11:00
17.4,10,C0R760,2021/12/18 11:00
7.7,184,C0Z190,2021/12/18 11:00
8.1,35,C0F9U0,2021/12/18 11:00
11.2,30,C0S960,2021/12/18 11:00
11.3,158,C0F0D0,2021/12/18 11:00
14.7,53,C0D650,2021/12/18 11:00
7.3,332,C0SA40,2021/12/18 11:00
19.8,31,C0W130,2021/12/18 11:00
11.7,25,C0SA30,2021/12/18 11:00
13.6,60,C0E730,2021/12/18 11:00
8.6,49,C0Z180,2021/12/18 11:00
10.8,60,C0C700,2021/12/18 11:00
9.4,14,C0K510,2021/12/18 11:00
16.6,81,C0R670,2021/12/18 11:00
16.4,44,C0G800,2021/12/18 11:00
6.1,51,C0D580,2021/12/18 11:00
8.2,17,C0F9I0,2021/12/18 11:00
8.9,2,C0F9T0,2021/12/18 11:00
12.1,181,C0F0A0,2021/12/18 11:00
6.6,54,C0A880,2021/12/18 11:00
10.1,17,C0F9P0,2021/12/18 11:00
9.6,38,C0E740,2021/12/18 11:00
15.1,87,C0R800,2021/12/18 11:00
8,337,C0SA60,2021/12/18 11:00
8.2,20,C0E430,2021/12/18 11:00
16.1,20,C0R720,2021/12/18 11:00
14,39,C0E420,2021/12/18 11:00
15.1,286,C0I540,2021/12/18 11:00
7.9,360,C0V660,2021/12/18 11:00
20.7,38,C0R710,2021/12/18 11:00
12.5,37,C0F9X0,2021/12/18 11:00
8.1,19,C0SA90,2021/12/18 11:00
16.9,42,CM0120,2021/12/18 11:00
11.1,46,C0G870,2021/12/18 11:00
14.6,13,C0F9K0,2021/12/18 11:00
17.3,28,C0W110,2021/12/18 11:00
17,31,C0R700,2021/12/18 11:00
10.6,343,C0G910,2021/12/18 11:00
10.6,17,C0G740,2021/12/18 11:00
8.2,97,C0AC60,2021/12/18 11:00
22.1,30,C0R750,2021/12/18 11:00
10.1,351,C0K410,2021/12/18 11:00
19.6,54,C0S730,2021/12/18 11:00
13.7,75,C0R440,2021/12/18 11:00
8.3,131,C0S920,2021/12/18 12:00
13.5,12,C0E540,2021/12/18 12:00
16,5,C0R760,2021/12/18 12:00
17.5,34,C0G800,2021/12/18 12:00
9.3,91,C0C490,2021/12/18 12:00
20.3,348,C0G900,2021/12/18 12:00
8.8,70,C0A920,2021/12/18 12:00
10.4,338,C0G750,2021/12/18 12:00
9.3,2,C0S940,2021/12/18 12:00
20.1,6,C0R780,2021/12/18 12:00
7.6,42,C0T9N0,2021/12/18 12:00
14.3,31,C0R620,2021/12/18 12:00
7.9,73,C0AD00,2021/12/18 12:00
11.7,36,C0E870,2021/12/18 12:00
13.3,353,C0B020,2021/12/18 12:00
13.3,15,C0G730,2021/12/18 12:00
11.5,72,C0AD50,2021/12/18 12:00
7.8,347,C0SA40,2021/12/18 12:00
15.6,28,C0D560,2021/12/18 12:00
14.8,110,C0R740,2021/12/18 12:00
16.4,71,C0R700,2021/12/18 12:00
20.4,61,C0S730,2021/12/18 12:00
12.5,45,C0E420,2021/12/18 12:00
8.8,31,C0AI00,2021/12/18 12:00
9.9,3,C0X080,2021/12/18 12:00
19.6,205,C0I530,2021/12/18 12:00
15.3,5,C0G640,2021/12/18 12:00
7.5,41,C0S790,2021/12/18 12:00
8.5,328,C0K550,2021/12/18 12:00
7.4,347,C0T9M0,2021/12/18 12:00
10.8,41,C0S810,2021/12/18 12:00
12.9,66,C0C630,2021/12/18 12:00
13.1,344,C0H9C0,2021/12/18 12:00
14.3,69,C0R440,2021/12/18 12:00
11.3,18,C0F000,2021/12/18 12:00
15.3,334,C0F0E0,2021/12/18 12:00
10.8,58,C0S970,2021/12/18 12:00
15.3,51,C0R840,2021/12/18 12:00
10.9,19,C0K520,2021/12/18 12:00
13.4,46,C0F9R0,2021/12/18 12:00
8.2,46,C0S710,2021/12/18 12:00
12.2,25,C0G740,2021/12/18 12:00
11.1,353,C0G770,2021/12/18 12:00
8.8,115,C0Z190,2021/12/18 12:00
9.3,2,C0K500,2021/12/18 12:00
6.3,297,C0D390,2021/12/18 12:00
9,42,C0C620,2021/12/18 12:00
13,31,C0E830,2021/12/18 12:00
10.9,47,C0Z150,2021/12/18 12:00
9.9,95,C0C700,2021/12/18 12:00
12.1,30,C0C650,2021/12/18 12:00
16,26,CM0120,2021/12/18 12:00
12.9,66,C0S900,2021/12/18 12:00
7.8,30,C0D480,2021/12/18 12:00
10.8,35,C0A970,2021/12/18 12:00
10.8,120,C0C710,2021/12/18 12:00
8.4,68,CM0140,2021/12/18 12:00
11,43,C0F9P0,2021/12/18 12:00
9.3,62,C0C540,2021/12/18 12:00
13,4,C0W170,2021/12/18 12:00
6.3,331,C0F930,2021/12/18 12:00
9.9,14,C0K250,2021/12/18 12:00
8.5,52,C0F9U0,2021/12/18 12:00
12,2,C0R340,2021/12/18 12:00
13.2,288,C0I540,2021/12/18 12:00
25.4,18,C0W120,2021/12/18 12:00
13.7,12,C0K291,2021/12/18 12:00
16.5,76,C0R730,2021/12/18 12:00
21,43,C0R710,2021/12/18 12:00
16.5,13,C0E810,2021/12/18 12:00
26.4,31,C0W160,2021/12/18 12:00
16.1,26,C0F9X0,2021/12/18 12:00
15.2,31,C0F9K0,2021/12/18 12:00
17.3,61,C0S910,2021/12/18 12:00
13,20,C0F9Q0,2021/12/18 12:00
8.1,21,C0S890,2021/12/18 12:00
11.1,62,C0E750,2021/12/18 12:00
16.1,12,C0K530,2021/12/18 12:00
15.4,45,C0AC40,2021/12/18 12:00
16.6,219,C0F9Y0,2021/12/18 12:00
12.6,77,C0A870,2021/12/18 12:00
13.5,74,C0R670,2021/12/18 12:00
9,4,C0E430,2021/12/18 12:00
11.4,56,C0E880,2021/12/18 12:00
19.9,19,C0W130,2021/12/18 12:00
7.7,55,C0X140,2021/12/18 12:00
11.4,36,C0SA30,2021/12/18 12:00
10.8,23,C0S990,2021/12/18 12:00
14.9,9,C0R720,2021/12/18 12:00
9.2,83,C0F9T0,2021/12/18 12:00
9.4,23,C0F9I0,2021/12/18 12:00
11.7,7,C0M710,2021/12/18 12:00
13.4,150,C0F0D0,2021/12/18 12:00
9.3,42,C0AH30,2021/12/18 12:00
13.7,75,C0R830,2021/12/18 12:00
12.2,21,C0G780,2021/12/18 12:00
8.2,65,C0AC60,2021/12/18 12:00
15.3,46,C0D650,2021/12/18 12:00
12.5,19,C0F9S0,2021/12/18 12:00
16.6,10,C0G890,2021/12/18 12:00
13.8,57,C0C660,2021/12/18 12:00
13.5,20,C0D590,2021/12/18 12:00
13.2,66,C0C670,2021/12/18 12:00
12.3,77,C0R770,2021/12/18 12:00
12,48,C0R280,2021/12/18 12:00
17.9,69,C0R680,2021/12/18 12:00
10,25,C0E590,2021/12/18 12:00
12.2,255,C0F9Z0,2021/12/18 12:00
19.8,29,C0R750,2021/12/18 12:00
11,5,C0K280,2021/12/18 12:00
6.5,356,C0D430,2021/12/18 12:00
8.1,68,C0C590,2021/12/18 12:00
10.2,40,C0F9L0,2021/12/18 12:00
7.7,67,C0AI40,2021/12/18 12:00
13.7,52,C0E730,2021/12/18 12:00
16.3,53,C0R350,2021/12/18 12:00
20.9,64,C0R320,2021/12/18 12:00
11.5,27,C0R690,2021/12/18 12:00
13.2,38,C0D660,2021/12/18 12:00
10.9,27,C0D570,2021/12/18 12:00
13.7,127,C0R800,2021/12/18 12:00
12.1,3,C0G870,2021/12/18 12:00
7.9,26,C0E740,2021/12/18 12:00
9.4,35,C0E550,2021/12/18 12:00
8.8,360,C0E850,2021/12/18 12:00
11.1,35,C0E820,2021/12/18 12:00
17.5,35,C0F9K0,2021/12/18 13:00
10.8,20,C0G770,2021/12/18 13:00
12.5,38,C0W170,2021/12/18 13:00
6.7,34,C0S810,2021/12/18 13:00
16.9,186,C0F9Z0,2021/12/18 13:00
8.1,68,C0A770,2021/12/18 13:00
13.2,94,C0R740,2021/12/18 13:00
20.3,46,C0G900,2021/12/18 13:00
23.9,12,C0W120,2021/12/18 13:00
12.6,47,C0W150,2021/12/18 13:00
9.1,337,C0E740,2021/12/18 13:00
8.1,204,C0I420,2021/12/18 13:00
7.4,52,C0X110,2021/12/18 13:00
11.5,29,C0G870,2021/12/18 13:00
13,61,C0R670,2021/12/18 13:00
20.2,71,C0R680,2021/12/18 13:00
15.8,60,C0R350,2021/12/18 13:00
17.9,39,C0R710,2021/12/18 13:00
10.4,35,C0R340,2021/12/18 13:00
12.3,74,C0C630,2021/12/18 13:00
10.2,12,C0F9I0,2021/12/18 13:00
8.8,62,C0AH50,2021/12/18 13:00
12.5,28,C0F9P0,2021/12/18 13:00
11.5,39,C0SA30,2021/12/18 13:00
13.9,24,C0E830,2021/12/18 13:00
14.9,284,C0I540,2021/12/18 13:00
11.1,18,C0S990,2021/12/18 13:00
15.8,46,C0D650,2021/12/18 13:00
12.3,5,C0G780,2021/12/18 13:00
13.1,34,C0D560,2021/12/18 13:00
6.6,34,C0D480,2021/12/18 13:00
11.2,36,C0C620,2021/12/18 13:00
11.9,6,C0F000,2021/12/18 13:00
13.3,24,C0F9R0,2021/12/18 13:00
10.4,10,C0E750,2021/12/18 13:00
13.6,69,C0R770,2021/12/18 13:00
25.7,29,C0W160,2021/12/18 13:00
9.7,353,C0T790,2021/12/18 13:00
19.3,67,C0R320,2021/12/18 13:00
13,6,C0K291,2021/12/18 13:00
20.3,12,C0W130,2021/12/18 13:00
8.9,123,C0Z190,2021/12/18 13:00
7.3,351,C0T9N0,2021/12/18 13:00
11.8,48,C0C660,2021/12/18 13:00
7.7,83,C0A920,2021/12/18 13:00
14.2,30,C0D660,2021/12/18 13:00
11.3,41,C0F9L0,2021/12/18 13:00
13.5,35,C0D590,2021/12/18 13:00
9.5,50,C0F9U0,2021/12/18 13:00
6.6,96,C0D580,2021/12/18 13:00
9.9,186,C0F0A0,2021/12/18 13:00
11,94,C0AD50,2021/12/18 13:00
11.5,36,C0E870,2021/12/18 13:00
9.3,86,C0AC60,2021/12/18 13:00
7.5,345,C0SA40,2021/12/18 13:00
11.4,350,C0K430,2021/12/18 13:00
10.6,43,C0R700,2021/12/18 13:00
6.7,13,C0SA60,2021/12/18 13:00
21.5,30,C0R750,2021/12/18 13:00
9.8,61,C0E550,2021/12/18 13:00
13.8,160,C0F0D0,2021/12/18 13:00
11,40,C0E850,2021/12/18 13:00
16.3,60,C0R730,2021/12/18 13:00
13.7,61,C0C670,2021/12/18 13:00
8.6,349,C0F9T0,2021/12/18 13:00
21.2,360,C0R780,2021/12/18 13:00
9.3,31,C0AI40,2021/12/18 13:00
11.2,87,C0E880,2021/12/18 13:00
6.6,62,C0F930,2021/12/18 13:00
13.1,349,C0H9C0,2021/12/18 13:00
17.4,24,C0K530,2021/12/18 13:00
17.2,216,C0I530,2021/12/18 13:00
13.3,39,C0G740,2021/12/18 13:00
16,55,C0AC40,2021/12/18 13:00
16.6,19,C0G640,2021/12/18 13:00
9.3,60,C0A520,2021/12/18 13:00
8,11,C0D570,2021/12/18 13:00
11.4,31,C0E730,2021/12/18 13:00
10.5,16,C0K520,2021/12/18 13:00
9.4,356,C0R690,2021/12/18 13:00
17,41,CM0120,2021/12/18 13:00
9.5,30,C0S740,2021/12/18 13:00
14.6,28,C0F9Q0,2021/12/18 13:00
13,360,C0F9S0,2021/12/18 13:00
